,news_url,image_url,title,text,source_name,date,topics,sentiment,tickers,rank_score
147,https://cryptopotato.com/worlds-largest-asset-manager-blackrock-owns-383m-of-bitcoin-miners-stocks-report/,https://crypto.snapi.dev/images/v1/f/t/blackrock-cover-52657.jpg,World's Largest Asset Manager BlackRock Owns $383M of Bitcoin Miners Stocks: Report,"The world's largest asset manager, BlackRock, has allocated nearly $400 million to two Bitcoin mining companies as of June 30th.",CryptoPotato,2021-08-20 06:59:10+00:00,['mining'],Positive,['BTC'],6.2
148,https://coingape.com/bitcoin-btc-sets-eyes-on-50k-as-blackrock-and-wells-fargo-reveals-btc-investment/,https://crypto.snapi.dev/images/v1/3/g/bitcoin-2643160-1280-52659.jpg,Bitcoin (BTC) Sets Eyes on $50K as BlackRock and Wells Fargo Reveals BTC Investment,"Bitcoin (BTC) jumped from a daily low of $44,161 to record a new daily high of $47,348, seeing a gain of over $3,000 over the past 24-hours. The top cryptocurrency managed to bounce back from the key support level of $43,935 and just a couple of rallies away from setting a new 3-month high above The post Bitcoin (BTC) Sets Eyes on $50K as BlackRock and Wells Fargo Reveals BTC Investment appeared first on Coingape.",Coingape,2021-08-20 07:01:28+00:00,[],Neutral,['BTC'],6.19
149,https://coingape.com/cardano-ada-hits-new-all-time-high-founder-charles-hoskinson-predicts-150-by-year-end/,https://crypto.snapi.dev/images/v1/t/o/cardano-price-10-52634.jpg,"Cardano (ADA) Hits New All-Time High, Founder Charles Hoskinson Predicts $150 By Year-End","Earlier this week, Cardano's ADA cryptocurrency surged north becoming the third-largest cryptocurrency by market cap. Today, ADA has surged to hit its new all-time high gaining another 15%.",Coingape,2021-08-20 04:42:15+00:00,[],Positive,['ADA'],6.19
0,https://www.forbes.com/sites/billybambrough/2021/08/21/urgent-warning-issued-over-the-future-of-bitcoin-even-as-the-crypto-market-price-smashes-past-2-trillion/,https://crypto.snapi.dev/images/v1/1/k/urgent-warning-issued-over-the-future-of-bitcoin-even-as-the-crypto-market-price-smashes-past-2-trillion-53018.jpg,‘Urgent' Warning Issued Over The Future Of Bitcoin Even As The Crypto Market Price Smashes Past $2 Trillion,"As bitcoin and cryptocurrencies begin to carve out a place among traditional assets, technologists have warned that advances in quantum computing could mean the encryption that underpins bitcoin is ""fundamentally"" undermined as soon as 2026—unless the software is updated...",Forbes,2021-08-21 10:30:18+00:00,[],Neutral,['BTC'],6.52
1,https://ambcrypto.com/vaneck-and-proshares-withdraw-eth-etf-applications/,https://crypto.snapi.dev/images/v1/y/l/ethereum-3818347-1280-e1629525290291-52990.jpg,"VanEck, ProShares withdraw their Ethereum ETF applications","Just a couple of days ago, asset management firm VanEck had applied with the United States Securities and Exchange Commission [SEC] for an Ethereum exchange-traded fund [ETF]. However, the firm has decided to take its application back.",AMBCrypto,2021-08-21 07:00:32+00:00,[],Negative,['ETH'],6.46
2,https://ambcrypto.com/why-bitcoins-breakout-towards-50k-is-all-but-confirmed/,https://crypto.snapi.dev/images/v1/j/u/chess-1483735-1280-52978.jpg,Why Bitcoin's breakout towards $50k is all but confirmed,"Bitcoin‘s price action has been exciting enough to keep traders and investors on the edge of their seats over the last few weeks. After oscillating close to $45k for two days in a row, the crypto finally retested and breached the $48k level.",AMBCrypto,2021-08-21 05:45:03+00:00,[],Positive,['BTC'],6.46
3,https://cryptoslate.com/cardano-ada-sets-price-highs-ahead-of-smart-contract-update/,https://crypto.snapi.dev/images/v1/e/6/cardano-ath-52979.jpg,Cardano (ADA) sets price highs ahead of smart contract update,"Input-Output Hong Kong (IOHK), a blockchain infrastructure research and engineering company behind the development of the proof-of-stake Cardano (ADA) platform is on track with completing its smart contract mission as the announcement of the hard fork date, which will mark the downing of the new era, boosted the token's price to its record high of […] The post Cardano (ADA) sets price highs ahead of smart contract update appeared first on CryptoSlate.",CryptoSlate,2021-08-21 06:09:13+00:00,[],Positive,['ADA'],6.34
4,https://www.coindesk.com/liquid-exchange-hacker-covers-tracks-by-sending-20m-to-eth-mixer,https://crypto.snapi.dev/images/v1/b/3/nick-chong-0bo235rhqec-unsplash-1-1140x760-52876-53065.jpg,Liquid Exchange Hacker Covers Tracks by Sending $20M to ETH Mixer,"Other portions of the stolen $90 million have ended up at Uniswap, Huobi, Binance and Poloniex, blockchain data shows.",Coindesk,2021-08-21 15:14:12+00:00,[],Negative,['ETH'],6.28
5,https://u.today/bitcoin-retakes-49000-after-hitting-3-month-high-day-earlier,https://crypto.snapi.dev/images/v1/q/r/9260-53026.jpg,"Bitcoin Retakes $49,000 After Hitting 3-Month High Day Earlier","The world's leading cryptocurrency has just recaptured the $49,000 level and it keeps rising",UToday,2021-08-21 11:04:00+00:00,[],Positive,['BTC'],6.28
6,https://cryptopotato.com/bitcoin-neared-50k-highest-since-may-and-51-monthly-weekend-watch/,https://crypto.snapi.dev/images/v1/7/7/bitcoinhighgreen-53001.jpg,Bitcoin Neared $50K: Highest Since May and 51% Monthly (Weekend Watch),"After a 51% increase in a month, bitcoin finally broke above $49,000 and tapped a three-month high at nearly $50,000.",CryptoPotato,2021-08-21 08:12:13+00:00,[],Positive,['BTC'],6.25
7,https://beincrypto.com/sec-fines-bitconnect-promoters-3-5m/,https://crypto.snapi.dev/images/v1/c/d/bic-artwork-learn-section-53047.jpg,"SEC Fines BitConnect Promoters $3.5M, Must Also Hand Over 190 BTC.","The U.S. Securities and Exchange Commission (SEC) has concluded its judgement on three key individuals tied to the now defunct BitConnect project. The post SEC Fines BitConnect Promoters $3.5M, Must Also Hand Over 190 BTC.",BeInCrypto,2021-08-21 13:00:00+00:00,['regulations'],Neutral,['BTC'],6.2
8,https://decrypt.co/79096/400bn-wealth-manager-neuberger-berman-green-lights-bitcoin-investments,https://crypto.snapi.dev/images/v1/8/5/bitcoin-futures-gid-1-53044.jpg,$400bn Wealth Manager Neuberger Berman Green-Lights Bitcoin Investments,The company said that up to 5% of its Commodity Strategy Fund can now be invested in Bitcoin products.,Decrypt,2021-08-21 12:36:38+00:00,[],Positive,['BTC'],6.16
9,https://decrypt.co/79103/more-than-70000-eth-has-now-been-burned-by-eip-1559,https://crypto.snapi.dev/images/v1/s/8/ukx-dwnkxsa-resized-gid-2-53069.jpg,"More Than 70,000 ETH Has Now Been Burned By EIP-1559",The Ethereum network has removed $221 million from circulation since an update that changed the way miners are rewarded came into force.,Decrypt,2021-08-21 15:45:11+00:00,[],Neutral,['ETH'],6.16
10,https://dailyhodl.com/2021/08/21/whales-move-more-than-1340000000-in-ethereum-as-markets-improve-heres-where-the-crypto-is-going/,https://crypto.snapi.dev/images/v1/t/k/eth-whales-move-1jpgfit10242c600ssl1-53054.jpg,"Whales Move More Than $1,340,000,000 in Ethereum As Markets Improve – Here's Where the Crypto Is Going","As the crypto markets start to heat up after a season of cooldown, Ethereum (ETH) and Bitcoin (BTC) whales are staying active, moving nearly $2 billion in crypto assets over the past 24 hours. In a series of six transactions, crypto whales relocated 411,799 ETH worth more than $1.34 billion to various wallets within five […] The post Whales Move More Than $1,340,000,000 in Ethereum As Markets Improve – Here's Where the Crypto Is Going appeared first on The Daily Hodl.",The Daily Hodl,2021-08-21 13:55:10+00:00,['whales'],Positive,['ETH'],6.15
11,https://invezz.com/news/2021/08/21/sec-receives-applications-to-withdraw-two-separate-ether-etf-proposals/,https://crypto.snapi.dev/images/v1/r/t/118178578-united-states-securities-and-exchange-commission-sec-logo-on-entrance-of-dc-building-near-h-street-53003.jpg,SEC receives applications to withdraw two separate Ether ETF proposals,"The US SEC has gotten used to receiving and rejecting Bitcoin ETFs, as it simply believes that the time is not right for such products and that not a single proposal that it received so far is good enough to be approved. However, recently, it started receiving proposals for ETFs with exposure to Ether. The […] The post SEC receives applications to withdraw two separate Ether ETF proposals appeared first on Invezz.",Invezz,2021-08-21 08:24:14+00:00,['regulations'],Negative,['ETH'],6.11
12,https://bitcoinist.com/no-more-ethereum-etfs-proshares-vaneck-withdraw-ether-etf-proposals/?utm_source=rss&utm_medium=rss&utm_campaign=no-more-ethereum-etfs-proshares-vaneck-withdraw-ether-etf-proposals,https://crypto.snapi.dev/images/v1/d/j/jievani-weerasinghe-zhi7m-fxpmu-unsplash-1-342x420-53008.jpg,"No More Ethereum ETFs? Proshares, VanEck Withdraw Ether ETF Proposals","Merely two days ago, fund managers VanEck and ProShares filed with the U.S. Securities and Exchange Commission (SEC) to bring Ethereum exchange-traded funds (ETFs) to the U.S. markets. However, the two firms broke news on Friday that they have both chosen to withdraw their active applications.",Bitcoinist,2021-08-21 09:05:36+00:00,[],Negative,['ETH'],6.1
13,https://cryptopotato.com/btc-forms-another-higher-high-are-bulls-aiming-for-50k-weekend-breakout-bitcoin-price-analysis/,https://crypto.snapi.dev/images/v1/r/t/btcusd-aug21-p2-min-scaled-53016.jpg,"BTC Forms Another Higher-High, Are Bulls Aiming For $50K Weekend Breakout? (Bitcoin Price Analysis)","The bitcoin price has shown impressive strength lately, outperforming global stock markets, despite a risk-off environment and a rising U.S. dollar. On Friday, BTC retested the local highs at $48.1k and managed to make a solid 4-hour close above resistance, leading to a robust daily close at $49.3k.",CryptoPotato,2021-08-21 10:03:15+00:00,['tanalysis'],Positive,['BTC'],6.09
14,https://dailyhodl.com/2021/08/21/ethereum-outpacing-bitcoin-to-new-record-high-according-to-cryptoquant-ceo/,https://crypto.snapi.dev/images/v1/d/x/eth-highjpgfit10242c600ssl1-52996.jpg,"Ethereum Outpacing Bitcoin to New Record High, According to CryptoQuant CEO","The CEO of on-chain analysis firm CryptoQuant, Ki Young Ju, thinks that Ethereum (ETH) could outperform Bitcoin (BTC) over the long term. Ki Young Ju tells his 239,700 followers that Ethereum could hit a new record high before Bitcoin does. Part of the CEO's reasoning is that Ethereum is closer to its all-time high (ATH) relative […] The post Ethereum Outpacing Bitcoin to New Record High, According to CryptoQuant CEO appeared first on The Daily Hodl.",The Daily Hodl,2021-08-21 07:04:11+00:00,[],Positive,['ETH'],6.04
15,https://dailyhodl.com/2021/08/20/coinbase-investing-500000000-in-diverse-portfolio-of-bitcoin-and-crypto-assets,https://crypto.snapi.dev/images/v1/k/u/bitcoin-flowjpgfit10242c600ssl1-53032.jpg,"Coinbase Investing $500,000,000 in ‘Diverse Portfolio' of Bitcoin and Crypto Assets","Coinbase CEO Brian Armstrong says that the cryptocurrency exchange will purchase digital assets worth more than half a billion dollars to add to its existing holdings. Armstrong says that Coinbase will be allocating 10% of its quarterly profits toward the purchase of crypto assets in the future. “We recently received board approval to purchase over […] The post Coinbase Investing $500,000,000 in ‘Diverse Portfolio' of Bitcoin and Crypto Assets appeared first on The Daily Hodl.",The Daily Hodl,2021-08-21 11:45:12+00:00,[],Positive,['BTC'],6.04
16,https://dailyhodl.com/2021/08/21/cardano-could-skyrocket-to-this-insane-price-according-to-crypto-trader-michael-van-de-poppe/,https://crypto.snapi.dev/images/v1/b/i/cardano-blastjpgfit10242c600ssl1-53014.jpg,"Cardano Could Skyrocket to This ‘Insane' Price, According to Crypto Trader Michaël van de Poppe","A prominent crypto trader is sharing his bullish price targets for the smart contract platform Cardano (ADA). In a new video, market analyst Michaël van de Poppe tells his 115,000 YouTube subscribers that he believes Cardano's meteoric rise is not over yet. The third-largest crypto asset has appreciated by more than 110% in the past […] The post Cardano Could Skyrocket to This ‘Insane' Price, According to Crypto Trader Michaël van de Poppe appeared first on The Daily Hodl.",The Daily Hodl,2021-08-21 09:00:15+00:00,[],Positive,['ADA'],6.04
17,https://beincrypto.com/neuberger-berman-commodity-fund-permitted-to-invest-5-in-btc-futures/,https://crypto.snapi.dev/images/v1/j/n/bic-btc-onchain-analysis-53028.jpg,Neuberger Berman Commodity Fund Permitted to Invest 5% in BTC Futures,"Multibillion-dollar asset management firm Neuberger Berman can now invest a small percentage of its assets in cryptocurrency. By way of bitcoin (BTC) futures, and BTC exchange traded funds (ETFs) based in Canada.",BeInCrypto,2021-08-21 11:20:31+00:00,['futures'],Positive,['BTC'],6.03
18,https://coingape.com/as-bitcoin-btc-approaches-50000-here-are-key-technical-obstacles-to-watch-for/,https://crypto.snapi.dev/images/v1/x/2/bitcoin-sp-500-52974.jpeg,"As Bitcoin (BTC) Approaches $50,000, Here Are Key Technical Obstacles to Watch For","Bitcoin (BTC) has advanced another 4% in the last 24 hours making its way to $50,000. As of press time, Bitcoin is trading 3.86% up at a price of $48,832 and a market cap of $920 billion.",Coingape,2021-08-21 04:30:55+00:00,['tanalysis'],Negative,['BTC'],6.03
19,https://ambcrypto.com/ethereum-the-road-to-3500-is-clear-but/,https://crypto.snapi.dev/images/v1/f/m/ethereum-6304140-1280-53025.jpg,Ethereum: The road to $3500 is clear but…,"With the cumulative market cap back above $2 trillion, all eyes are on the top two cryptos. Bitcoin's breakout from its recent consolidation has created room for the king coin and altcoins to move higher.",AMBCrypto,2021-08-21 11:00:19+00:00,[],Positive,['ETH'],6.01
20,https://ambcrypto.com/heres-this-execs-timeline-for-when-ethereum-will-overtake-bitcoin/,https://crypto.snapi.dev/images/v1/c/p/ethereum-3660218-1920-5-21990-22274-53062.jpg,Here's this exec's timeline for when Ethereum will ‘overtake' Bitcoin,"As the world's most used blockchain, Ethereum has grown significantly over the years. Both the network's market cap and institutional interest have grown too.",AMBCrypto,2021-08-21 15:00:58+00:00,[],Positive,['ETH'],6.01
21,https://ambcrypto.com/what-is-the-well-known-secret-about-doge-holders/,https://crypto.snapi.dev/images/v1/e/h/adobestock-439529320-editorial-use-only-52140-53053.jpeg,What is the well-known secret about DOGE holders,"Dogecoin has evolved from being a joke into one of the market's top-10 cryptocurrencies over the past year. For many supporters, it is no more a meme-coin.",AMBCrypto,2021-08-21 14:00:42+00:00,[],Neutral,['DOGE'],6.01
22,https://beincrypto.com/bitcoin-testing-50000-resistance-as-altcoins-climb-on-weekend/,https://crypto.snapi.dev/images/v1/b/g/bic-artwork-fundamentals-53071.jpg,"Bitcoin Testing $50,000 Resistance as Altcoins Climb on Weekend","Bitcoin remains under $50,000 as it continues to test resistance, while altcoins have enjoyed gains over Saturday. The post Bitcoin Testing $50,000 Resistance as Altcoins Climb on Weekend appeared first on BeInCrypto.",BeInCrypto,2021-08-21 15:58:20+00:00,[],Negative,['BTC'],5.98
23,https://beincrypto.com/advisorshares-submits-application-for-bitcoin-etf/,https://crypto.snapi.dev/images/v1/b/f/bic-btc-increase-uptrend-53034.jpg,AdvisorShares Submits Application for Bitcoin ETF,Investment management company AdvisorShares has filed with the U.S. Securities and Exchange Commission (SEC) for a bitcoin (BTC) futures exchange traded fund (ETF). The post AdvisorShares Submits Application for Bitcoin ETF appeared first on BeInCrypto.,BeInCrypto,2021-08-21 12:10:00+00:00,[],Positive,['BTC'],5.98
24,https://beincrypto.com/cardano-innovators-kick-ios-public-sale-starts-on-exmarkets/,https://crypto.snapi.dev/images/v1/b/s/unnamed-5-2-53038.png,Cardano Innovators KICK.IO's Public Sale Starts on ExMarkets,Cardano Innovators KICK.IO's Public Sale Starts on ExMarkets The post Cardano Innovators KICK.IO's Public Sale Starts on ExMarkets appeared first on BeInCrypto.,BeInCrypto,2021-08-21 12:36:50+00:00,[],Neutral,['ADA'],5.98
25,https://invezz.com/news/2021/08/21/cool-valley-mayor-plans-to-offer-each-city-resident-up-to-1000-in-btc/,https://crypto.snapi.dev/images/v1/j/s/cool-valley-mayor-btc-53017.jpg,"Cool Valley mayor plans to offer each city resident up to $1,000 in BTC","Jason Stewart, the mayor of the Cool Valley, intends to offer more than $1 million (£0.73 million) worth of Bitcoin (BTC/USD) to the city's approximately 1,500 residents. He disclosed this news during an interview on August 19, saying he wants every household in Cool Valley to get some BTC. The mayor expects to start this […] The post Cool Valley mayor plans to offer each city resident up to $1,000 in BTC appeared first on Invezz.",Invezz,2021-08-21 10:17:52+00:00,[],Positive,['BTC'],5.89
26,https://u.today/charles-hoskinson-urges-cardano-devs-to-create-proof-of-burn-app-for-ada,https://crypto.snapi.dev/images/v1/o/w/9259-53020.jpg,Charles Hoskinson Urges Cardano Devs to Create Proof-of-Burn App for ADA,Charles Hoskinson responds to ADA critics by offering Cardano community to create a Proof-of-Burn application for ADA,UToday,2021-08-21 10:40:00+00:00,[],Neutral,['ADA'],5.83
27,https://cryptopotato.com/almost-a-bitcoin-millionaire-but-only-if-he-knew-his-password/,https://crypto.snapi.dev/images/v1/o/w/bitcointresure-53045.jpg,Almost a Bitcoin Millionaire But Only if He Knew His Password,"If he had not deleted his private key and password, the South African engineer - Mark Michaels - would have had around $940,000 worth of BTC",CryptoPotato,2021-08-21 12:44:00+00:00,[],Neutral,['BTC'],5.8
28,https://cryptopotato.com/adoption-psv-eindhoven-starts-accepting-bitcoin-sponsorships/,https://crypto.snapi.dev/images/v1/j/q/bitcoinpsv-53060.jpg,Adoption: PSV Eindhoven Starts Accepting Bitcoin Sponsorships,PSV Eindhoven has received the entire sponsorship deal with Anycoin Direct in the form of bitcoin.,CryptoPotato,2021-08-21 14:52:53+00:00,[],Positive,['BTC'],5.8
29,https://cryptoticker.io/en/bitcoin-price-prediction-btc-50k-heres-what-to-do/,https://crypto.snapi.dev/images/v1/l/i/bitcoin-whales-1-52983-53057.jpg,Bitcoin Price Prediction – BTC reaching 50K again! Here's what to do,"After an impressive recovery, Bitcoin managed to flip all skeptics and surge back. Many traders expected that Bitcoin prices were going to sink further or even consolidate further around its 30K mark.",CryptoTicker,2021-08-21 14:20:13+00:00,[],Positive,['BTC'],5.74
30,https://coingape.com/el-salvador-president-snaps-back-at-economists-crackpot-btc-law-comments/,https://crypto.snapi.dev/images/v1/x/f/el-salvador-president-nayib-bukele-bitcoin-law-52986.jpeg,El Salvador President Snaps Back at Economist's “Crackpot BTC Law” Comments,"El Salvador, the small Central American Nation is all set to bring Bitcoin Law into effect from September 7. The Latin American country created history on June 9 after Congress approved Bitcoin as a legal tender.",Coingape,2021-08-21 06:52:11+00:00,[],Neutral,['BTC'],5.74
31,https://coinpedia.org/price-analysis/cardano-price-ada-price-discovery-mode/,https://crypto.snapi.dev/images/v1/v/y/crypto20-52988.jpg,Cardano Price Discovery Mode! How High Will ADA Price Reach This Year?,"Cardano has been making headlines in recent weeks as the altcoin prepares to roll out the Alonzo upgrade, which will bring smart contracts to its network. Cardano Price has seen significant gains in recent months, reaching a new all-time high. It recently reached an all-time high of $2.57, making it one of the best-performing cryptocurrencies …",CoinPedia,2021-08-21 05:51:39+00:00,[],Positive,['ADA'],5.71
32,https://bitcoinist.com/ethereum-founder-states-token-based-decentralized-governance-stops-defi-sector-from-growing/?utm_source=rss&utm_medium=rss&utm_campaign=ethereum-founder-states-token-based-decentralized-governance-stops-defi-sector-from-growing,https://crypto.snapi.dev/images/v1/f/q/dominoes-665547-1280-640x416-52992.jpg,Ethereum Founder States Token-Based Decentralized Governance Stops DeFi Sector From Growing,"Ethereum Creator suggests “proof-of-participation” and “proof-of-humanity” as the alternatives for the present coin voting. However, there is more to DeFi than what is happening now, he asserts.",Bitcoinist,2021-08-21 07:03:16+00:00,[],Neutral,['ETH'],5.65
33,https://www.cryptoglobe.com/latest/2021/08/advisor-to-president-of-colombia-bitcoin-is-most-brilliant-piece-of-software-ever/,https://crypto.snapi.dev/images/v1/u/x/bitcoin-2007769-1920-2-53055.jpg,Advisor to President of Colombia: Bitcoin Is ‘Most Brilliant Piece of Software Ever',"An advisor to the President of Colombia has called Bitcoin the “most brilliant piece of software ever.” Speaking in an interview with CryptoPotato, presidential advisor Jehudi Castro Sierra lauded the technological prowess of Bitcoin. Castro Sierra, whose chief responsibility is to guide the country's leader on matters related to technology and digital transformation, said Bitcoin […]",CryptoGlobe,2021-08-21 14:02:26+00:00,[],Positive,['BTC'],5.59
34,https://www.cryptoglobe.com/latest/2021/08/dogecoin-doge-popularity-among-new-investors-is-surging-says-new-research-report/,https://crypto.snapi.dev/images/v1/7/u/dogecoin-6363104-1920-2-52977.jpg,"Dogecoin ($DOGE) Popularity Among New Investors Is Surging, Says New Research Report","A report by data analytics platform Chainalysis shows new investors are adopting Dogecoin at levels not seen since the 2017 bull run. v As The Daily Hodl reported on August 18, Chainalysis says in this new report that new investor adoption has surged in 2021, rivaling the cryptoasset bull market at the end of 2017. The […]",CryptoGlobe,2021-08-21 05:41:44+00:00,[],Positive,['DOGE'],5.59
35,https://www.cryptoglobe.com/latest/2021/08/dogecoin-doge-logo-to-be-featured-on-premier-league-clubs-sleeves/,https://crypto.snapi.dev/images/v1/s/y/executium-e6gkoizkmnc-unsplash-52987.jpg,Dogecoin ($DOGE) Logo to Be Featured on Premier League Club's Sleeves,"A team in one of the biggest soccer leagues in the world, the Watford Football Club (FC), is set to feature the Dogecoin logo on its sleeves for the 2021/2022 season after inking a deal with gambling website Stake.com. According to a report from The Athletic, first spotted by Daily Hold, the deal was worth […]",CryptoGlobe,2021-08-21 06:50:00+00:00,[],Positive,['DOGE'],5.59
36,https://www.cryptoglobe.com/latest/2021/08/microsoft-considering-using-ethereum-eth-to-combat-piracy/,https://crypto.snapi.dev/images/v1/p/a/money-5511316-1920-52980.jpg,Microsoft Considering Using Ethereum ($ETH) to Combat Piracy,"Microsoft, the software and personal computing giant behind the Windows and Xbox brand, has published a new research paper showing how Ethereum can be used to combat piracy.  According to Cointelegraph, Microsoft's research department, in conjunction with participants from Alibaba and Carnegie Mellon University, has released a new research paper studying a blockchain-based incentive system […]",CryptoGlobe,2021-08-21 06:20:00+00:00,[],Positive,['ETH'],5.59
37,https://en.cryptonomist.ch/2021/08/21/whales-of-bitcoin-market/,https://crypto.snapi.dev/images/v1/a/h/bitcoin-whales-1-52983.jpg,Who the whales of Bitcoin are and how much they weigh in the market,"Among them, exchanges, people, and institutions",The Cryptonomist,2021-08-21 06:03:52+00:00,['whales'],Neutral,['BTC'],5.49
38,https://invezz.com/news/2021/08/21/a-convicted-drug-dealer-gets-1-5m-in-bitcoin-btc-from-the-swedish-government/,https://crypto.snapi.dev/images/v1/f/e/sweden-53002.jpg,A convicted drug dealer gets $1.5M in Bitcoin (BTC) from the Swedish government,"For as long as it has been around, the crypto industry has been seeing unusual and strange developments that are difficult to explain. One of the most recent examples of this is the Swedish government paying around $1.5 million in Bitcoin to a convicted and imprisoned drug dealer. How did it happen? Basically, two years […] The post A convicted drug dealer gets $1.5M in Bitcoin (BTC) from the Swedish government appeared first on Invezz.",Invezz,2021-08-21 08:17:13+00:00,[],Negative,['BTC'],5.44
39,https://www.cryptodaily.co.uk/2021/08/vaneck-proshares-pull-ether-etf-filings,https://crypto.snapi.dev/images/v1/p/y/vaneck-52998.jpg,VanEck And ProShares Withdraw Ethereum ETF Applications,"A couple of days after they filed their paperwork for proposals for Ethereum futures, both VanEck and ProShares hastily withdrew their proposals. The firms sent the letters asking for the withdrawal on Friday, dampening the hopes for a crypto-ETF approval this year.",Crypto Daily,2021-08-21 08:00:00+00:00,[],Negative,['ETH'],5.41
40,https://www.cryptodaily.co.uk/2021/08/united-wholesale-mortgage-will-accept-bitcoin-other-cryptocurrency,https://crypto.snapi.dev/images/v1/q/q/uwm-53058.jpg,United Wholesale Mortgage Announces Plans To Start Accepting Payments In Bitcoin,"Homeowners are set to have another option when it comes to paying their mortgage, with United Wholesale Mortgage, the second-largest mortgage lender in the US, announcing plans to start accepting cryptocurrencies, more specifically Bitcoin, for home loan payments. The news is a first for the mortgage industry in the US.",Crypto Daily,2021-08-21 14:15:00+00:00,[],Positive,['BTC'],5.41
41,https://www.cryptopolitan.com/dogecoin-price-analysis-2021-08-21/,https://crypto.snapi.dev/images/v1/p/o/dogecoin-price-analysis-2-52985.jpg,Dogecoin Price Analysis: Dogecoin bulls pouncing on the $0.33 mark after bulls breached $0.30,TL;DR Breakdown Dogecoin price analysis is bullish after the price action hit crucial level Buyers need to be more decisive in order to steer a solid uptrend  dogecoin price rally is signaling positivity on the 1-hour chart with a breakout focused on the $0.33 mark Dogecoin Price Analysis General Overview Dogecoin price analysis is bullish […],Cryptopolitan,2021-08-21 06:45:11+00:00,['tanalysis'],Positive,['DOGE'],5.37
42,https://www.dcforecasts.com/bitcoin-news/a-new-btc-price-prediction-shows-potential-for-above-50000/,https://crypto.snapi.dev/images/v1/d/k/gold-1-52847-53006.jpeg,"A New BTC Price Prediction Shows Potential For Above $50,000","The latest Bitcoin news show that the most dominant coin has been climbing up lately and going above almost all resistance levels. The situation over the past month has made many people bullish, and a new BTC price prediction shows a major potential for the largest coin by market cap to breach the $50,000 mark.",DCForecasts,2021-08-21 08:32:20+00:00,[],Positive,['BTC'],5.35
43,https://en.cryptonomist.ch/2021/08/21/staking-ethereum-2-0-innovation-mining/,https://crypto.snapi.dev/images/v1/9/s/ethereum-staking-1-52984.jpg,Staking Ethereum 2.0 – An innovation in the mining,"In only five years of existence, Ethereum has reached a value of $ 3000 / ETH, now occupying second place in the cryptocurrencies top, after Bitcoin. And with ETH 2.0 right around the corner, the Ethereum price prediction promises even bigger surprises!",The Cryptonomist,2021-08-21 05:01:55+00:00,['mining'],Positive,['ETH'],5.33
44,https://en.cryptonomist.ch/2021/08/21/tradingview-bitcoin-first-nft/,https://crypto.snapi.dev/images/v1/r/l/tradingview-nft-1-52982.jpg,Tradingview sends Bitcoin into space and creates its first NFT,"BTC to the moon? Yes, literally",The Cryptonomist,2021-08-21 06:05:21+00:00,['NFT'],Positive,['BTC'],5.16
45,https://u.today/number-of-lost-bitcoins-hits-3396-of-total-btc-supply-heres-what-it-means,https://crypto.snapi.dev/images/v1/u/7/9255-0-53073.jpg,"Number of Lost Bitcoins Hits 33.96% Of Total BTC Supply, Here's What It Means",Data provided by Glassnode shows that the number of long-term held or lost Bitcoins has reached a new major high of almost 34 percent of the BTC supply,UToday,2021-08-21 16:00:00+00:00,['bitcoin'],Negative,['BTC'],5.13
46,https://coinnounce.com/el-salvador-calls-us-economist-boomer-for-criticizing-the-bitcoin-law/,https://crypto.snapi.dev/images/v1/2/1/5805bf57555343b8bc75d4f763609fe4-18-53000.jpg,El Salvador calls US economist “boomer” for criticizing the bitcoin law.,The Central American nation El Salvador is all set to bring Bitcoin Law into effect from September 7. The Latin American country created history on June 9 after Congress approved Bitcoin as an optional legal tender.,Coinnounce,2021-08-21 08:11:04+00:00,[],Negative,['BTC'],4.96
47,https://thecurrencyanalytics.com/altcoins/charles-hoskinson-and-cardano-ada-community-are-discussing-mike-a-mysterious-man-32418.php,https://crypto.snapi.dev/images/v1/a/p/cardanomysteriousman-53009.jpeg,Charles Hoskinson and Cardano (ADA) Community are Discussing MIKE a mysterious Man,Catch up on the latest crypto market news at The Currency Analytics. Dan Gambardello expressed:  Just heard about an Ethereum Defi project who just hired multiple developers who have gone through the… The post Charles Hoskinson and Cardano (ADA) Community are Discussing MIKE a mysterious Man appeared first on Cryptocurrency News.,The Currency Analytics,2021-08-21 09:13:53+00:00,[],Neutral,['ADA'],4.93
48,https://www.cryptoglobe.com/latest/2021/08/swedish-authorities-forced-to-return-33-bitcoins-to-convicted-drug-dealers/,https://crypto.snapi.dev/images/v1/l/9/bitcoin-2868703-1920-4-52995.jpg,Swedish Authorities Forced to Return 33 Bitcoins to Convicted Drug Dealers,"The Swedish state has recently been forced to return 33 BTC (worth around SEK 13 million) to three jailed drug dealers whose crypto (profits from online sales of illegal drugs) had been seized following their arrest. According to a report by Radio Sweden, here is what happened. When the drug dealers were arrested in the […]",CryptoGlobe,2021-08-21 07:33:28+00:00,['bitcoin'],Negative,['BTC'],4.89
